const,inflection,rate,b_asymptote,pop_density,id
-0.03407100346642405,0.013643609569269,0.003719442102717128,0.6958352762268123,0.008453122478511323,1KME5479N8501
-0.034930086947003045,0.013914396493237394,0.003946774718722372,0.7256340093424838,0.038817823706343235,1KME5479N8502
0.051151662348452594,0.021651702420295193,0.004850054949686995,0.8339875188592748,-0.5918151373279044,1KME5480N8484
0.042659977445595555,0.021520089412833322,0.0047591051312861985,0.8020450149240683,-0.5232190299981224,1KME5480N8485
0.007451878962753016,0.021342920703193637,0.00464882273786846,0.7774396246990539,-0.42714241320479246,1KME5480N8486
-0.028481138856709137,0.021107241333224346,0.004514636535365541,0.795926313818329,-0.3285383495289616,1KME5480N8487
-0.09631987918978326,0.02038725776097704,0.004155248069805058,0.9164628541912364,-0.15032642246544958,1KME5480N8489
-0.16426415463422087,0.019150111226756045,0.0036215954630893325,0.9166960169017441,-0.0917011314097633,1KME5480N8491
-0.22852173743998594,0.01578741205186689,0.002324466168501827,0.7822467755262937,0.021282536863940462,1KME5480N8494
-0.21404529092069788,0.013476805447419488,0.0019836892668163267,0.7839704730130055,0.07171333850679214,1KME5480N8496
-0.18042881173134717,0.013079224416467538,0.002054300151692043,0.7787197315145602,0.12658833561759153,1KME5480N8497
-0.13539539446791493,0.012453216445338866,0.0024741965937778165,0.765948241013805,0.1777596709342349,1KME5480N8498
-0.09532259978995883,0.012683724636743766,0.0028577480682808773,0.7403817602745184,0.19106038854082377,1KME5480N8499
-0.06676326960510828,0.013020801523768291,0.0031963033173702123,0.7107514438632432,0.14535041486203082,1KME5480N8500
-0.05321109061370658,0.013375599539175467,0.003489810393106914,0.6989882926276254,0.0912082113121615,1KME5480N8501
-0.04863339621546229,0.013701315199551724,0.003741889083334433,0.72457158508303,0.08417170991084191,1KME5480N8502
-0.0482842178412184,0.013997234614057557,0.003957423359485102,0.7674279186451622,0.06779417490358286,1KME5480N8503
-0.027981434786343625,0.014265092004741483,0.004141428583307524,0.809733267991866,0.049688965857067016,1KME5480N8504
-0.04752526752110342,0.0205866558933702,0.004063016406865332,0.783635984516192,-0.2180233763208116,1KME5481N8488
-0.08887346252187694,0.020150482191125793,0.003822917330697111,0.8409691483979511,-0.1770141942640083,1KME5481N8489
-0.12981447768769364,0.019582122071920924,0.003533515369321687,0.8670293144390904,-0.14367076921395316,1KME5481N8490
-0.20243067800080602,0.017879997223315985,0.002771102297601571,0.8455199004790394,-0.05512235924738283,1KME5481N8492
-0.225560517745612,0.016689979126504176,0.002231103674874612,0.8105765582579045,-0.009268875534435297,1KME5481N8493
-0.2277125660007138,0.014095563671178788,0.0015588405924098626,0.7720756370157618,0.04925232829039822,1KME5481N8495
-0.20473654117116147,0.012974948285786582,0.0013482524970258299,0.760050389727656,0.07808317355416572,1KME5481N8496
-0.18218926678948452,0.012081425477008077,0.0016601953014150845,0.7479161088695075,0.1375693434593002,1KME5481N8497
-0.14310857893492226,0.011936972772647696,0.0021369109240421853,0.7355263704318387,0.19436297142103684,1KME5481N8498
-0.07444305763406334,0.012795253166021654,0.002938872680882214,0.7015080028512919,0.12921333370594518,1KME5481N8500
