id,t_const,t_inflection,t_rate,t_b_asymptote,t_pop_density,tfilt_const,tfilt_inflection,tfilt_rate,tfilt_b_asymptote,tfilt_pop_density
1KME5485N8503,0.5106373129336492,0.5229173899600034,0.145891112377696,13.5897304955189,-1.5781284525673462,0.0,0.0,0.0,13.5897304955189,0.0
1KME5485N8504,0.6052395187275539,0.5333375676465869,0.15698294378061467,12.344307869730752,-1.3359582163262107,0.0,0.0,0.0,12.344307869730752,0.0
1KME5485N8505,0.9171913190703047,0.5456360183456695,0.16660972026872997,10.783596804052822,-1.7076447104632584,0.0,0.0,0.0,10.783596804052822,0.0
1KME5486N8490,-3.514200843696997,0.7108908469596776,0.10469025289963592,10.936097733798375,-1.9340856484650364,-3.514200843696997,0.0,0.0,10.936097733798375,0.0
1KME5486N8491,-3.8920714126046154,0.681877008350075,0.09199315126723523,11.139671626372998,-1.467793569957051,-3.8920714126046154,0.0,0.0,11.139671626372998,0.0
1KME5486N8494,-3.412928648107047,0.5884991119214195,0.04019993491706897,14.426379148281358,-2.1453086607934835,-3.412928648107047,0.0,0.0,14.426379148281358,0.0
1KME5486N8497,-0.8394552037231569,0.5123349061813327,0.03407834935153397,12.79027021593985,-4.817045098538937,0.0,0.0,0.0,12.79027021593985,-4.817045098538937
1KME5486N8500,0.7658577260765101,0.4940603883862541,0.09522641599410196,17.569279757189314,-3.62558988552691,0.0,0.0,0.0,17.569279757189314,-3.62558988552691
1KME5486N8502,0.7656093812340677,0.5104060507641198,0.12717531959989284,15.041717749837376,-3.183111012249642,0.0,0.0,0.0,15.041717749837376,-3.183111012249642
1KME5486N8503,0.7306134297159805,0.5230174840879643,0.14014961491085373,12.429672822344124,-2.4970474986987146,0.0,0.0,0.0,12.429672822344124,0.0
1KME5486N8504,0.7377642540104196,0.5357225855866206,0.15145552747169552,11.571762215427135,-1.9437587320898415,0.0,0.0,0.0,11.571762215427135,0.0
1KME5486N8505,0.9310669852902488,0.547375644276642,0.16131791785756397,12.771477760176538,-2.135424307153557,0.0,0.0,0.0,12.771477760176538,0.0
1KME5487N8488,-2.6720692025159125,0.7470570146389629,0.12737269144505314,11.797241736122825,-3.8851418313065933,0.0,0.0,0.0,11.797241736122825,-3.8851418313065933
1KME5487N8489,-3.1800371564103838,0.728026427778769,0.11201893631919886,11.74018506971561,-2.7509926542982197,-3.1800371564103838,0.0,0.0,11.74018506971561,0.0
1KME5487N8492,-3.7803296004445355,0.6491751192140613,0.07127520392918703,10.372120259969215,-1.195701550966824,-3.7803296004445355,0.0,0.0,10.372120259969215,0.0
1KME5487N8493,-3.587308368255074,0.6245937478506053,0.055635123374800054,11.91528139812707,-1.5761995756121652,-3.587308368255074,0.0,0.0,11.91528139812707,0.0
1KME5487N8495,-2.552713700878543,0.5758140341448675,0.034905033344477907,13.249540359162008,-2.7190582761481843,0.0,0.0,0.0,13.249540359162008,0.0
1KME5487N8496,-1.8372574891421365,0.554424303501107,0.025578347091472997,11.187239073984845,-3.4899316044356317,0.0,0.0,0.0,11.187239073984845,-3.4899316044356317
1KME5487N8497,-0.6206504266663827,0.534200724917094,0.037160568506058346,15.396944505853671,-4.39866320199961,0.0,0.0,0.0,15.396944505853671,-4.39866320199961
1KME5487N8499,0.6250201955642932,0.5054772874111548,0.07420819947026444,19.692909215795428,-5.087317300168101,0.0,0.0,0.0,19.692909215795428,-5.087317300168101
1KME5487N8500,0.8607575521345464,0.5045177652973537,0.09182319577492455,15.787066670790571,-4.758465461349203,0.0,0.0,0.0,15.787066670790571,-4.758465461349203
1KME5487N8501,0.9041752748779817,0.5107531990140455,0.10767387277721197,16.547557760557122,-4.390726823671558,0.0,0.0,0.0,16.547557760557122,-4.390726823671558
1KME5487N8502,0.8600911851954713,0.5231926218449686,0.12207569897860554,14.433048706708613,-3.920456200986396,0.0,0.0,0.0,14.433048706708613,-3.920456200986396
1KME5487N8503,0.7877288987906056,0.528116549270592,0.1350862089150937,11.839031577331689,-3.13224436477269,0.0,0.0,0.0,11.839031577331689,-3.13224436477269
1KME5487N8504,0.7485246491988635,0.5387324920321466,0.1464914879653373,11.057253158899687,-2.550246237826208,0.0,0.0,0.0,11.057253158899687,0.0
1KME5488N8490,-3.55699998513757,0.7013754408787152,0.09571352689891428,7.943671869706003,-1.0374541418201662,-3.55699998513757,0.0,0.0,7.943671869706003,0.0
1KME5488N8492,-3.466343546473888,0.6508180253014072,0.07232137094965362,13.157437361221922,-1.8520044259978434,-3.466343546473888,0.0,0.0,13.157437361221922,0.0
1KME5488N8495,-2.254329636778674,0.58484643890366,0.04148029655343208,12.918620907732427,-2.317692576891113,0.0,0.0,0.0,12.918620907732427,0.0
1KME5488N8497,-1.035963329745941,0.5486430295573552,0.03921259542718774,14.726017512496771,-3.573931285925668,0.0,0.0,0.0,14.726017512496771,-3.573931285925668
1KME5488N8499,0.16132486196998602,0.5266800058461173,0.07302201179260018,18.663414297552688,-4.984321779884817,0.0,0.0,0.0,18.663414297552688,-4.984321779884817
1KME5488N8501,0.8191284070612893,0.5239205361853171,0.10497662780655939,18.443355095931338,-4.705882741687632,0.0,0.0,0.0,18.443355095931338,-4.705882741687632
1KME5488N8503,0.704786884077798,0.5366182406318878,0.13095034623368546,11.697041229939094,-3.631381593006999,0.0,0.0,0.0,11.697041229939094,-3.631381593006999
1KME5488N8504,0.7736136331812109,0.543637673418861,0.14211431783035933,12.296304841248695,-2.972649376647061,0.0,0.0,0.0,12.296304841248695,-2.972649376647061
1KME5488N8506,1.126501098065617,0.5610935915197395,0.16104922871478927,13.421035042462838,-2.8840404741693386,0.0,0.0,0.0,13.421035042462838,0.0
1KME5489N8500,0.165900758899338,0.5358524903233823,0.08865895098844975,19.153102355533974,-4.759699651111742,0.0,0.0,0.0,19.153102355533974,-4.759699651111742
1KME5489N8504,0.7500060790590384,0.5521119580937038,0.13887172464889183,12.774919022804747,-3.5022220768478025,0.0,0.0,0.0,12.774919022804747,-3.5022220768478025
1KME5490N8496,-1.8283288441451377,0.5888923175944895,0.05191979246312826,16.991212600931,-2.9666900838118435,0.0,0.0,0.0,16.991212600931,-2.9666900838118435
